notice_id,notice_date,notice_path,repo_url,repo_owner,repo_name,repo_status,lineage_id,repo_role,parent_or_source_repo,offending_file_path,alleged_data_type,first_observed_repo_date,first_observed_offending_commit_date,removal_or_disable_date,paper_title,doi,pubmed_id,paper_authors,candidate_app_id,application_title,application_pi,application_institution,application_linked_to_dmca_targeted_repository_lineage,match_grade,match_score,match_reason,evidence_urls,uploader_attribution,manual_review_needed,repo_linked_doi,repo_linked_pmid,repo_linked_publication_title,crosswalk_pub_ids,crosswalk_app_ids,crosswalk_application_count,crosswalk_identifier_type,crosswalk_evidence,evidence_class,evidence_components,deterministic_evidence_present,identity_evidence_present,contextual_evidence_present,offending_file_name,target_scope,github_repo_id,github_created_at,github_pushed_at,github_fork,github_parent,github_source,wayback_first_capture,wayback_capture_count,evidence_file,repository_readme_urls,citation_metadata_urls,metadata_publication_links,package_metadata_sources,package_metadata_urls,wayback_readme_first_capture,wayback_readme_capture_count,wayback_readme_urls,wayback_readme_fetched_at_utc
2025-07-18-ukbiobank,2025-07-18,2025/07/2025-07-18-ukbiobank.md,https://github.com/Dragonriser/biobank-read,Dragonriser,biobank-read,http_451,lineage_dragonriser_biobank-read,unknown,,CVD_10035.csv,genotype; hospital_episode_statistics,,,2025-07-18,,,,,48405,Understanding disease subtypes from genotype information,Dr Shinichi Morishita,University of Tokyo,false,unresolved,10.5,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/Dragonriser/biobank-read/blob/5093ff460740e1a998439a4d7287de3904798dc7/CVD_10035.csv; https://github.com/Dragonriser/biobank-read,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,CVD_10035.csv,single_file,,,,,,,,0,evidence/lineages/lineage_dragonriser_biobank-read.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_HDL.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_HDL.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_HDL.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_HDL_cholesterol.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_HDL_cholesterol.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_HDL_cholesterol.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_IGF_1.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_IGF_1.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_IGF_1.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_LDL.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_LDL.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_LDL_adjstatins.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL_adjstatins.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_LDL_adjstatins.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_LDL_direct.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL_direct.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_LDL_direct.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_LDL_direct_adjstatins.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL_direct_adjstatins.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_LDL_direct_adjstatins.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Lipoprotein_A.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Lipoprotein_A.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Lipoprotein_A.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Microalbumin_in_urine.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Microalbumin_in_urine.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Microalbumin_in_urine.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Non_albumin_protein.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Non_albumin_protein.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Non_albumin_protein.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Oestradiol.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Oestradiol.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Oestradiol.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Phosphate.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Phosphate.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Phosphate.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Potassium_in_urine.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Potassium_in_urine.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Potassium_in_urine.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Rheumatoid_factor.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Rheumatoid_factor.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Rheumatoid_factor.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_SHBG.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_SHBG.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_SHBG.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Sodium_in_urine.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Sodium_in_urine.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Sodium_in_urine.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Testosterone.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Testosterone.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Testosterone.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Total_bilirubin.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Total_bilirubin.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Total_bilirubin.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Total_protein.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Total_protein.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Total_protein.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Triglycerides.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Triglycerides.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Triglycerides.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Urate.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Urate.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Urate.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Urea.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Urea.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Urea.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/Eugene-xyHe/biomarkers,Eugene-xyHe,biomarkers,http_451,lineage_eugene-xyhe_biomarkers,unknown,,clumping/clumped/GLOBAL_Vitamin_D.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/Eugene-xyHe/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Vitamin_D.hh; https://github.com/Eugene-xyHe/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Vitamin_D.hh,single_file,,,,,,,,0,evidence/lineages/lineage_eugene-xyhe_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/IFF-0303/biomarkers,IFF-0303,biomarkers,http_451,lineage_iff-0303_biomarkers,unknown,,clumping/clumped/GLOBAL_Alanine_aminotransferase.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/IFF-0303/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Alanine_aminotransferase.hh; https://github.com/IFF-0303/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Alanine_aminotransferase.hh,single_file,,,,,,,,0,evidence/lineages/lineage_iff-0303_biomarkers.md,,,,,,,,,
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/IFF-0303/biomarkers,IFF-0303,biomarkers,http_451,lineage_iff-0303_biomarkers,unknown,,clumping/clumped/GLOBAL_Albumin.hh,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,181095,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,false,unresolved,13.0,Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/IFF-0303/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Albumin.hh; https://github.com/IFF-0303/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,,,,,,,,,,data_type; repo_name_or_path_topic,false,false,true,GLOBAL_Albumin.hh,single_file,,,,,,,,0,evidence/lineages/lineage_iff-0303_biomarkers.md,,,,,,,,,
